time,f50,m50,f25,m25,f10,m10,f5,m5,f1,m1,f0.5,m0.5,f0.1,m0.1 
11.843563,21.64443,17.1016,12.578029,17.691,5.389777,18.6111,2.50019,19.4451,0.261304,21.8971,0.075007,23.2522,0.001796,27.3043
11.864901,21.646384,17.1015,12.574167,17.6913,5.384609,18.6121,2.496273,19.4468,0.260422,21.9008,0.07468,23.257,0.001783,27.3123
11.886239,21.648293,17.1014,12.570285,17.6916,5.379441,18.6132,2.492362,19.4485,0.259545,21.9045,0.074354,23.2617,0.00177,27.3203
11.907577,21.650158,17.1013,12.566381,17.692,5.37427,18.6142,2.488454,19.4502,0.25867,21.9081,0.074029,23.2665,0.001757,27.3283
11.928915,21.651978,17.1013,12.562456,17.6923,5.369098,18.6152,2.484551,19.4519,0.257798,21.9118,0.073707,23.2712,0.001744,27.3363
11.950253,21.653753,17.1012,12.558511,17.6927,5.363925,18.6163,2.480653,19.4536,0.25693,21.9155,0.073385,23.276,0.001731,27.3443
11.971591,21.655484,17.1011,12.554545,17.693,5.358751,18.6173,2.476759,19.4553,0.256065,21.9191,0.073066,23.2807,0.001718,27.3523
11.992928,21.657171,17.101,12.550558,17.6933,5.353575,18.6184,2.47287,19.457,0.255203,21.9228,0.072747,23.2855,0.001706,27.3602
12.014266,21.658815,17.1009,12.546551,17.6937,5.348397,18.6194,2.468985,19.4587,0.254345,21.9264,0.072431,23.2902,0.001693,27.3682
12.035604,21.660414,17.1008,12.542524,17.694,5.343219,18.6205,2.465105,19.4604,0.253489,21.9301,0.072116,23.2949,0.001681,27.3762
12.056942,21.66197,17.1008,12.538477,17.6944,5.338039,18.6215,2.46123,19.4621,0.252637,21.9338,0.071802,23.2997,0.001669,27.3841
12.07828,21.663483,17.1007,12.53441,17.6947,5.332858,18.6226,2.457359,19.4638,0.251788,21.9374,0.07149,23.3044,0.001656,27.3921
12.099618,21.664953,17.1006,12.530323,17.6951,5.327676,18.6237,2.453493,19.4655,0.250942,21.9411,0.07118,23.3091,0.001644,27.4
12.120956,21.666379,17.1005,12.526216,17.6955,5.322493,18.6247,2.449631,19.4672,0.250099,21.9447,0.070871,23.3138,0.001632,27.4079
12.142294,21.667763,17.1005,12.522089,17.6958,5.317309,18.6258,2.445774,19.469,0.24926,21.9484,0.070563,23.3186,0.001621,27.4159
12.163632,21.669104,17.1004,12.517943,17.6962,5.312124,18.6268,2.441922,19.4707,0.248423,21.952,0.070257,23.3233,0.001609,27.4238
12.18497,21.670402,17.1003,12.513778,17.6965,5.306938,18.6279,2.438074,19.4724,0.247589,21.9557,0.069952,23.328,0.001597,27.4317
12.206308,21.671659,17.1003,12.509593,17.6969,5.301751,18.629,2.434231,19.4741,0.246759,21.9593,0.069649,23.3327,0.001585,27.4396
12.227645,21.672873,17.1002,12.505389,17.6973,5.296564,18.63,2.430392,19.4758,0.245932,21.963,0.069348,23.3374,0.001574,27.4475
12.248983,21.674045,17.1002,12.501166,17.6976,5.291376,18.6311,2.426558,19.4775,0.245107,21.9666,0.069047,23.3421,0.001563,27.4554
12.270321,21.675175,17.1001,12.496924,17.698,5.286186,18.6321,2.422729,19.4792,0.244286,21.9703,0.068749,23.3468,0.001551,27.4633
12.291659,21.676264,17.1,12.492663,17.6984,5.280997,18.6332,2.418905,19.481,0.243468,21.9739,0.068451,23.3515,0.00154,27.4712
12.312997,21.677311,17.1,12.488383,17.6987,5.275806,18.6343,2.415085,19.4827,0.242652,21.9775,0.068155,23.3562,0.001529,27.4791
12.334335,21.678317,17.0999,12.484085,17.6991,5.270615,18.6353,2.41127,19.4844,0.24184,21.9812,0.067861,23.3609,0.001518,27.487
12.355673,21.679282,17.0999,12.479768,17.6995,5.265424,18.6364,2.40746,19.4861,0.241031,21.9848,0.067568,23.3656,0.001507,27.4949
12.377011,21.680205,17.0998,12.475433,17.6999,5.260232,18.6375,2.403654,19.4878,0.240225,21.9885,0.067276,23.3703,0.001496,27.5027
12.398349,21.681088,17.0998,12.47108,17.7002,5.255039,18.6386,2.399854,19.4895,0.239421,21.9921,0.066986,23.375,0.001485,27.5106
12.419687,21.681931,17.0998,12.466708,17.7006,5.249846,18.6396,2.396058,19.4913,0.238621,21.9957,0.066697,23.3797,0.001474,27.5185
12.441025,21.682733,17.0997,12.462318,17.701,5.244653,18.6407,2.392266,19.493,0.237824,21.9994,0.06641,23.3844,0.001464,27.5263
12.462362,21.683494,17.0997,12.45791,17.7014,5.23946,18.6418,2.38848,19.4947,0.237029,22.003,0.066124,23.3891,0.001453,27.5342
12.4837,21.684216,17.0996,12.453485,17.7018,5.234266,18.6429,2.384698,19.4964,0.236238,22.0066,0.065839,23.3938,0.001443,27.542
12.505038,21.684897,17.0996,12.449042,17.7022,5.229072,18.6439,2.380921,19.4981,0.235449,22.0103,0.065556,23.3985,0.001432,27.5499
12.526376,21.685538,17.0996,12.444581,17.7025,5.223877,18.645,2.377149,19.4999,0.234664,22.0139,0.065274,23.4032,0.001422,27.5577
12.547714,21.68614,17.0995,12.440102,17.7029,5.218683,18.6461,2.373381,19.5016,0.233881,22.0175,0.064993,23.4078,0.001412,27.5655
12.569052,21.686703,17.0995,12.435606,17.7033,5.213488,18.6472,2.369619,19.5033,0.233101,22.0211,0.064714,23.4125,0.001402,27.5733
12.59039,21.687226,17.0995,12.431093,17.7037,5.208293,18.6483,2.365861,19.505,0.232324,22.0248,0.064436,23.4172,0.001392,27.5812
12.611728,21.68771,17.0995,12.426562,17.7041,5.203099,18.6493,2.362108,19.5068,0.23155,22.0284,0.064159,23.4219,0.001382,27.589
12.633066,21.688154,17.0994,12.422015,17.7045,5.197904,18.6504,2.35836,19.5085,0.230778,22.032,0.063884,23.4265,0.001372,27.5968
12.654404,21.68856,17.0994,12.41745,17.7049,5.192709,18.6515,2.354616,19.5102,0.23001,22.0356,0.06361,23.4312,0.001362,27.6046
12.675742,21.688928,17.0994,12.412868,17.7053,5.187514,18.6526,2.350878,19.5119,0.229244,22.0393,0.063337,23.4359,0.001352,27.6124
12.697079,21.689256,17.0994,12.40827,17.7057,5.18232,18.6537,2.347144,19.5137,0.228481,22.0429,0.063065,23.4405,0.001343,27.6202
12.718417,21.689546,17.0994,12.403655,17.7061,5.177126,18.6548,2.343415,19.5154,0.227721,22.0465,0.062795,23.4452,0.001333,27.628
12.739755,21.689798,17.0994,12.399023,17.7065,5.171931,18.6559,2.339691,19.5171,0.226964,22.0501,0.062526,23.4498,0.001323,27.6358
12.761093,21.690012,17.0994,12.394375,17.7069,5.166737,18.657,2.335972,19.5188,0.226209,22.0537,0.062259,23.4545,0.001314,27.6435
12.782431,21.690188,17.0993,12.389711,17.7073,5.161544,18.6581,2.332258,19.5206,0.225458,22.0573,0.061993,23.4592,0.001305,27.6513
12.803769,21.690326,17.0993,12.38503,17.7078,5.15635,18.6591,2.328548,19.5223,0.224709,22.0609,0.061728,23.4638,0.001295,27.6591
12.825107,21.690427,17.0993,12.380333,17.7082,5.151157,18.6602,2.324844,19.524,0.223963,22.0646,0.061464,23.4685,0.001286,27.6669
12.846445,21.69049,17.0993,12.375619,17.7086,5.145965,18.6613,2.321144,19.5257,0.223219,22.0682,0.061201,23.4731,0.001277,27.6746
12.867783,21.690515,17.0993,12.37089,17.709,5.140772,18.6624,2.317449,19.5275,0.222478,22.0718,0.06094,23.4777,0.001268,27.6824
12.889121,21.690504,17.0993,12.366145,17.7094,5.135581,18.6635,2.313759,19.5292,0.22174,22.0754,0.06068,23.4824,0.001259,27.6901
12.910459,21.690455,17.0993,12.361384,17.7098,5.130389,18.6646,2.310074,19.5309,0.221005,22.079,0.060421,23.487,0.00125,27.6979
12.931796,21.69037,17.0993,12.356607,17.7103,5.125199,18.6657,2.306394,19.5327,0.220272,22.0826,0.060164,23.4917,0.001241,27.7056
12.953134,21.690247,17.0993,12.351815,17.7107,5.120008,18.6668,2.302719,19.5344,0.219542,22.0862,0.059907,23.4963,0.001232,27.7133
12.974472,21.690088,17.0993,12.347007,17.7111,5.114819,18.6679,2.299048,19.5361,0.218815,22.0898,0.059652,23.5009,0.001223,27.7211
12.99581,21.689893,17.0994,12.342184,17.7115,5.10963,18.669,2.295383,19.5379,0.21809,22.0934,0.059398,23.5056,0.001215,27.7288
13.017148,21.689661,17.0994,12.337346,17.7119,5.104441,18.6701,2.291722,19.5396,0.217369,22.097,0.059146,23.5102,0.001206,27.7365
13.038486,21.689394,17.0994,12.332492,17.7124,5.099254,18.6712,2.288067,19.5413,0.216649,22.1006,0.058894,23.5148,0.001198,27.7442
13.059824,21.68909,17.0994,12.327623,17.7128,5.094067,18.6723,2.284416,19.5431,0.215932,22.1042,0.058644,23.5194,0.001189,27.7519
13.081162,21.68875,17.0994,12.322739,17.7132,5.088881,18.6734,2.28077,19.5448,0.215218,22.1078,0.058395,23.5241,0.001181,27.7596
13.1025,21.688375,17.0994,12.31784,17.7137,5.083695,18.6746,2.277129,19.5465,0.214507,22.1114,0.058147,23.5287,0.001172,27.7673
13.123838,21.687964,17.0995,12.312926,17.7141,5.078511,18.6757,2.273493,19.5483,0.213798,22.115,0.0579,23.5333,0.001164,27.775
13.145176,21.687517,17.0995,12.307998,17.7145,5.073327,18.6768,2.269862,19.55,0.213092,22.1186,0.057654,23.5379,0.001156,27.7827
13.166513,21.687036,17.0995,12.303054,17.715,5.068145,18.6779,2.266236,19.5517,0.212388,22.1222,0.05741,23.5425,0.001148,27.7904
13.187851,21.686519,17.0995,12.298097,17.7154,5.062963,18.679,2.262615,19.5535,0.211687,22.1258,0.057166,23.5472,0.00114,27.7981
13.209189,21.685967,17.0996,12.293124,17.7158,5.057782,18.6801,2.258999,19.5552,0.210988,22.1294,0.056924,23.5518,0.001132,27.8058
13.230527,21.68538,17.0996,12.288138,17.7163,5.052602,18.6812,2.255388,19.5569,0.210292,22.1329,0.056683,23.5564,0.001124,27.8134
13.251865,21.684759,17.0996,12.283137,17.7167,5.047423,18.6823,2.251782,19.5587,0.209599,22.1365,0.056443,23.561,0.001116,27.8211
13.273203,21.684103,17.0996,12.278121,17.7172,5.042246,18.6834,2.24818,19.5604,0.208908,22.1401,0.056204,23.5656,0.001108,27.8288
13.294541,21.683412,17.0997,12.273092,17.7176,5.037069,18.6846,2.244584,19.5622,0.20822,22.1437,0.055967,23.5702,0.0011,27.8364
13.315879,21.682687,17.0997,12.268048,17.7181,5.031894,18.6857,2.240993,19.5639,0.207534,22.1473,0.05573,23.5748,0.001092,27.8441
13.337217,21.681928,17.0998,12.262991,17.7185,5.026719,18.6868,2.237406,19.5656,0.20685,22.1509,0.055495,23.5794,0.001085,27.8517
13.358555,21.681135,17.0998,12.25792,17.719,5.021546,18.6879,2.233825,19.5674,0.206169,22.1544,0.05526,23.584,0.001077,27.8593
13.379893,21.680308,17.0998,12.252835,17.7194,5.016374,18.689,2.230249,19.5691,0.205491,22.158,0.055027,23.5886,0.00107,27.867
13.40123,21.679447,17.0999,12.247736,17.7199,5.011203,18.6901,2.226677,19.5709,0.204815,22.1616,0.054795,23.5931,0.001062,27.8746
13.422568,21.678553,17.0999,12.242624,17.7203,5.006034,18.6913,2.223111,19.5726,0.204141,22.1652,0.054564,23.5977,0.001055,27.8822
13.443906,21.677625,17.1,12.237498,17.7208,5.000866,18.6924,2.219549,19.5743,0.20347,22.1687,0.054334,23.6023,0.001047,27.8899
13.465244,21.676664,17.1,12.232359,17.7212,4.995699,18.6935,2.215992,19.5761,0.202802,22.1723,0.054105,23.6069,0.00104,27.8975
13.486582,21.675669,17.1001,12.227206,17.7217,4.990534,18.6946,2.212441,19.5778,0.202135,22.1759,0.053877,23.6115,0.001033,27.9051
13.50792,21.674642,17.1001,12.22204,17.7221,4.98537,18.6958,2.208894,19.5796,0.201472,22.1795,0.05365,23.6161,0.001025,27.9127
13.529258,21.673581,17.1002,12.216861,17.7226,4.980207,18.6969,2.205353,19.5813,0.20081,22.183,0.053425,23.6206,0.001018,27.9203
13.550596,21.672488,17.1002,12.211669,17.7231,4.975046,18.698,2.201816,19.583,0.200151,22.1866,0.0532,23.6252,0.001011,27.9279
13.571934,21.671362,17.1003,12.206464,17.7235,4.969886,18.6991,2.198284,19.5848,0.199495,22.1902,0.052977,23.6298,0.001004,27.9355
13.593272,21.670203,17.1003,12.201245,17.724,4.964728,18.7003,2.194758,19.5865,0.198841,22.1937,0.052754,23.6344,0.000997,27.9431
13.61461,21.669012,17.1004,12.196014,17.7245,4.959572,18.7014,2.191236,19.5883,0.198189,22.1973,0.052533,23.6389,0.00099,27.9507
13.635948,21.667788,17.1005,12.190771,17.7249,4.954417,18.7025,2.187719,19.59,0.197539,22.2009,0.052312,23.6435,0.000983,27.9583
13.657285,21.666533,17.1005,12.185514,17.7254,4.949263,18.7036,2.184208,19.5918,0.196892,22.2044,0.052093,23.6481,0.000976,27.9658
13.678623,21.665245,17.1006,12.180245,17.7259,4.944111,18.7048,2.180701,19.5935,0.196248,22.208,0.051874,23.6526,0.00097,27.9734
13.699961,21.663926,17.1007,12.174964,17.7263,4.938961,18.7059,2.177199,19.5953,0.195605,22.2115,0.051657,23.6572,0.000963,27.981
13.721299,21.662574,17.1007,12.16967,17.7268,4.933813,18.707,2.173703,19.597,0.194965,22.2151,0.05144,23.6617,0.000956,27.9885
13.742637,21.661191,17.1008,12.164363,17.7273,4.928666,18.7082,2.170211,19.5987,0.194327,22.2187,0.051225,23.6663,0.00095,27.9961
13.763975,21.659777,17.1009,12.159045,17.7278,4.923521,18.7093,2.166724,19.6005,0.193692,22.2222,0.051011,23.6708,0.000943,28.0036
13.785313,21.658331,17.1009,12.153714,17.7282,4.918377,18.7104,2.163243,19.6022,0.193059,22.2258,0.050797,23.6754,0.000937,28.0112
13.806651,21.656854,17.101,12.148371,17.7287,4.913236,18.7116,2.159766,19.604,0.192428,22.2293,0.050585,23.6799,0.00093,28.0187
13.827989,21.655345,17.1011,12.143016,17.7292,4.908096,18.7127,2.156294,19.6057,0.191799,22.2329,0.050373,23.6845,0.000924,28.0263
13.849327,21.653806,17.1012,12.137649,17.7297,4.902958,18.7139,2.152828,19.6075,0.191173,22.2364,0.050163,23.689,0.000917,28.0338
13.870665,21.652236,17.1012,12.13227,17.7301,4.897822,18.715,2.149366,19.6092,0.190549,22.24,0.049954,23.6936,0.000911,28.0413
13.892002,21.650635,17.1013,12.12688,17.7306,4.892688,18.7161,2.145909,19.611,0.189927,22.2435,0.049745,23.6981,0.000905,28.0489
13.91334,21.649003,17.1014,12.121477,17.7311,4.887556,18.7173,2.142458,19.6127,0.189308,22.2471,0.049538,23.7027,0.000898,28.0564
13.934678,21.647341,17.1015,12.116064,17.7316,4.882425,18.7184,2.139011,19.6145,0.188691,22.2506,0.049331,23.7072,0.000892,28.0639
13.956016,21.645648,17.1016,12.110638,17.7321,4.877297,18.7196,2.135569,19.6162,0.188076,22.2542,0.049125,23.7117,0.000886,28.0714
13.977354,21.643925,17.1017,12.105201,17.7326,4.87217,18.7207,2.132133,19.618,0.187463,22.2577,0.048921,23.7163,0.00088,28.0789
13.998692,21.642172,17.1017,12.099752,17.7331,4.867046,18.7218,2.128701,19.6197,0.186852,22.2613,0.048717,23.7208,0.000874,28.0864
14.02003,21.640389,17.1018,12.094293,17.7335,4.861924,18.723,2.125275,19.6215,0.186244,22.2648,0.048514,23.7253,0.000868,28.0939
14.041368,21.638576,17.1019,12.088822,17.734,4.856803,18.7241,2.121853,19.6232,0.185638,22.2683,0.048312,23.7299,0.000862,28.1014
14.062706,21.636733,17.102,12.083339,17.7345,4.851685,18.7253,2.118436,19.625,0.185034,22.2719,0.048112,23.7344,0.000856,28.1089
14.084044,21.63486,17.1021,12.077846,17.735,4.846569,18.7264,2.115025,19.6267,0.184432,22.2754,0.047912,23.7389,0.00085,28.1164
14.105382,21.632958,17.1022,12.072341,17.7355,4.841455,18.7276,2.111618,19.6285,0.183832,22.2789,0.047713,23.7434,0.000844,28.1239
14.126719,21.631026,17.1023,12.066826,17.736,4.836343,18.7287,2.108216,19.6302,0.183235,22.2825,0.047514,23.7479,0.000838,28.1313
14.148057,21.629066,17.1024,12.0613,17.7365,4.831233,18.7299,2.10482,19.632,0.182639,22.286,0.047317,23.7525,0.000833,28.1388
14.169395,21.627075,17.1025,12.055763,17.737,4.826126,18.731,2.101428,19.6337,0.182046,22.2895,0.047121,23.757,0.000827,28.1463
14.190733,21.625056,17.1026,12.050215,17.7375,4.82102,18.7322,2.098041,19.6355,0.181455,22.2931,0.046926,23.7615,0.000821,28.1537
14.212071,21.623008,17.1027,12.044656,17.738,4.815917,18.7333,2.09466,19.6372,0.180866,22.2966,0.046731,23.766,0.000816,28.1612
14.233409,21.620931,17.1028,12.039087,17.7385,4.810817,18.7345,2.091283,19.639,0.180279,22.3001,0.046537,23.7705,0.00081,28.1686
14.254747,21.618825,17.1029,12.033507,17.739,4.805718,18.7356,2.087912,19.6407,0.179694,22.3037,0.046345,23.775,0.000805,28.1761
14.276085,21.616691,17.103,12.027917,17.7395,4.800622,18.7368,2.084545,19.6425,0.179112,22.3072,0.046153,23.7795,0.000799,28.1835
14.297423,21.614528,17.1031,12.022316,17.74,4.795528,18.7379,2.081183,19.6442,0.178531,22.3107,0.045962,23.784,0.000794,28.191
14.318761,21.612337,17.1032,12.016705,17.7405,4.790436,18.7391,2.077827,19.646,0.177953,22.3142,0.045772,23.7885,0.000788,28.1984
14.340099,21.610117,17.1034,12.011084,17.741,4.785347,18.7402,2.074475,19.6477,0.177377,22.3178,0.045583,23.793,0.000783,28.2058
14.361436,21.607869,17.1035,12.005453,17.7416,4.78026,18.7414,2.071128,19.6495,0.176802,22.3213,0.045394,23.7975,0.000777,28.2133
14.382774,21.605594,17.1036,11.999811,17.7421,4.775176,18.7425,2.067787,19.6512,0.17623,22.3248,0.045207,23.802,0.000772,28.2207
14.404112,21.60329,17.1037,11.99416,17.7426,4.770094,18.7437,2.06445,19.653,0.17566,22.3283,0.04502,23.8065,0.000767,28.2281
14.42545,21.600958,17.1038,11.988498,17.7431,4.765014,18.7448,2.061118,19.6547,0.175092,22.3318,0.044835,23.811,0.000762,28.2355
14.446788,21.598599,17.1039,11.982827,17.7436,4.759937,18.746,2.057792,19.6565,0.174526,22.3354,0.04465,23.8155,0.000757,28.2429
14.468126,21.596212,17.1041,11.977146,17.7441,4.754863,18.7472,2.05447,19.6583,0.173962,22.3389,0.044466,23.8199,0.000751,28.2503
14.489464,21.593798,17.1042,11.971455,17.7446,4.749791,18.7483,2.051153,19.66,0.1734,22.3424,0.044282,23.8244,0.000746,28.2577
14.510802,21.591356,17.1043,11.965754,17.7451,4.744721,18.7495,2.047842,19.6618,0.17284,22.3459,0.0441,23.8289,0.000741,28.2651
14.53214,21.588887,17.1044,11.960044,17.7457,4.739654,18.7506,2.044535,19.6635,0.172282,22.3494,0.043919,23.8334,0.000736,28.2725
14.553478,21.586391,17.1045,11.954324,17.7462,4.73459,18.7518,2.041233,19.6653,0.171726,22.3529,0.043738,23.8379,0.000731,28.2799
14.574816,21.583868,17.1047,11.948594,17.7467,4.729528,18.753,2.037936,19.667,0.171172,22.3564,0.043558,23.8423,0.000726,28.2873
14.596153,21.581318,17.1048,11.942856,17.7472,4.724468,18.7541,2.034645,19.6688,0.17062,22.3599,0.043379,23.8468,0.000721,28.2947
14.617491,21.578741,17.1049,11.937107,17.7478,4.719412,18.7553,2.031358,19.6705,0.17007,22.3634,0.043201,23.8513,0.000716,28.3021
14.638829,21.576137,17.1051,11.93135,17.7483,4.714358,18.7564,2.028076,19.6723,0.169521,22.3669,0.043023,23.8557,0.000712,28.3094
14.660167,21.573507,17.1052,11.925583,17.7488,4.709307,18.7576,2.024799,19.674,0.168975,22.3704,0.042847,23.8602,0.000707,28.3168
14.681505,21.57085,17.1053,11.919807,17.7493,4.704258,18.7588,2.021527,19.6758,0.168431,22.3739,0.042671,23.8647,0.000702,28.3241
14.702843,21.568167,17.1055,11.914022,17.7499,4.699212,18.7599,2.01826,19.6776,0.167889,22.3774,0.042496,23.8691,0.000697,28.3315
14.724181,21.565458,17.1056,11.908228,17.7504,4.694169,18.7611,2.014998,19.6793,0.167349,22.3809,0.042322,23.8736,0.000693,28.3389
14.745519,21.562722,17.1057,11.902425,17.7509,4.689128,18.7623,2.011741,19.6811,0.16681,22.3844,0.042148,23.8781,0.000688,28.3462
14.766857,21.55996,17.1059,11.896613,17.7514,4.684091,18.7634,2.008489,19.6828,0.166274,22.3879,0.041975,23.8825,0.000683,28.3536
14.788195,21.557173,17.106,11.890792,17.752,4.679056,18.7646,2.005242,19.6846,0.165739,22.3914,0.041804,23.887,0.000679,28.3609
14.809533,21.554359,17.1062,11.884962,17.7525,4.674024,18.7658,2.002,19.6863,0.165207,22.3949,0.041633,23.8914,0.000674,28.3682
14.83087,21.55152,17.1063,11.879124,17.753,4.668994,18.7669,1.998763,19.6881,0.164676,22.3984,0.041462,23.8959,0.00067,28.3756
14.852208,21.548655,17.1064,11.873277,17.7536,4.663968,18.7681,1.99553,19.6899,0.164147,22.4019,0.041293,23.9003,0.000665,28.3829
14.873546,21.545764,17.1066,11.867421,17.7541,4.658944,18.7693,1.992303,19.6916,0.16362,22.4054,0.041124,23.9048,0.000661,28.3902
14.894884,21.542848,17.1067,11.861557,17.7546,4.653923,18.7705,1.989081,19.6934,0.163095,22.4089,0.040956,23.9092,0.000656,28.3975
14.916222,21.539907,17.1069,11.855684,17.7552,4.648905,18.7716,1.985863,19.6951,0.162572,22.4124,0.040789,23.9136,0.000652,28.4048
14.93756,21.536941,17.107,11.849803,17.7557,4.64389,18.7728,1.982651,19.6969,0.162051,22.4159,0.040622,23.9181,0.000647,28.4122
14.958898,21.533949,17.1072,11.843914,17.7563,4.638878,18.774,1.979443,19.6986,0.161531,22.4194,0.040457,23.9225,0.000643,28.4195
14.980236,21.530932,17.1073,11.838016,17.7568,4.633869,18.7751,1.976241,19.7004,0.161013,22.4228,0.040292,23.927,0.000639,28.4268
15.001574,21.527891,17.1075,11.83211,17.7573,4.628863,18.7763,1.973043,19.7022,0.160498,22.4263,0.040127,23.9314,0.000634,28.4341
15.022912,21.524824,17.1077,11.826196,17.7579,4.623859,18.7775,1.969851,19.7039,0.159984,22.4298,0.039964,23.9358,0.00063,28.4414
15.04425,21.521733,17.1078,11.820273,17.7584,4.618859,18.7787,1.966663,19.7057,0.159472,22.4333,0.039801,23.9403,0.000626,28.4487
15.065587,21.518617,17.108,11.814343,17.759,4.613862,18.7798,1.96348,19.7074,0.158961,22.4368,0.039639,23.9447,0.000622,28.4559
15.086925,21.515477,17.1081,11.808405,17.7595,4.608867,18.781,1.960302,19.7092,0.158453,22.4403,0.039478,23.9491,0.000618,28.4632
15.108263,21.512312,17.1083,11.802458,17.7601,4.603876,18.7822,1.957129,19.711,0.157946,22.4437,0.039317,23.9535,0.000613,28.4705
15.129601,21.509123,17.1084,11.796504,17.7606,4.598888,18.7834,1.953961,19.7127,0.157441,22.4472,0.039158,23.958,0.000609,28.4778
15.150939,21.50591,17.1086,11.790542,17.7612,4.593903,18.7845,1.950798,19.7145,0.156938,22.4507,0.038998,23.9624,0.000605,28.485
15.172277,21.502672,17.1088,11.784572,17.7617,4.58892,18.7857,1.947639,19.7162,0.156437,22.4542,0.03884,23.9668,0.000601,28.4923
15.193615,21.49941,17.1089,11.778595,17.7623,4.583941,18.7869,1.944486,19.718,0.155937,22.4576,0.038682,23.9712,0.000597,28.4996
15.214953,21.496125,17.1091,11.77261,17.7628,4.578965,18.7881,1.941338,19.7197,0.15544,22.4611,0.038525,23.9756,0.000593,28.5068
15.236291,21.492816,17.1093,11.766617,17.7634,4.573992,18.7893,1.938194,19.7215,0.154944,22.4646,0.038369,23.98,0.000589,28.5141
15.257629,21.489483,17.1094,11.760617,17.7639,4.569023,18.7904,1.935055,19.7233,0.154449,22.468,0.038214,23.9845,0.000585,28.5213
15.278967,21.486126,17.1096,11.754609,17.7645,4.564056,18.7916,1.931922,19.725,0.153957,22.4715,0.038059,23.9889,0.000582,28.5286
15.300304,21.482746,17.1098,11.748594,17.765,4.559093,18.7928,1.928793,19.7268,0.153466,22.475,0.037905,23.9933,0.000578,28.5358
15.321642,21.479342,17.1099,11.742571,17.7656,4.554132,18.794,1.925669,19.7285,0.152977,22.4784,0.037751,23.9977,0.000574,28.5431
15.34298,21.475915,17.1101,11.736542,17.7661,4.549175,18.7952,1.92255,19.7303,0.15249,22.4819,0.037598,24.0021,0.00057,28.5503
15.364318,21.472465,17.1103,11.730505,17.7667,4.544221,18.7964,1.919435,19.7321,0.152004,22.4854,0.037446,24.0065,0.000566,28.5575
15.385656,21.468991,17.1105,11.72446,17.7673,4.539271,18.7975,1.916326,19.7338,0.15152,22.4888,0.037295,24.0109,0.000562,28.5647
15.406994,21.465495,17.1106,11.718409,17.7678,4.534323,18.7987,1.913221,19.7356,0.151038,22.4923,0.037144,24.0153,0.000559,28.572
15.428332,21.461975,17.1108,11.71235,17.7684,4.529379,18.7999,1.910122,19.7373,0.150558,22.4957,0.036994,24.0197,0.000555,28.5792
15.44967,21.458433,17.111,11.706285,17.769,4.524438,18.8011,1.907027,19.7391,0.150079,22.4992,0.036845,24.0241,0.000551,28.5864
15.471008,21.454867,17.1112,11.700212,17.7695,4.5195,18.8023,1.903937,19.7409,0.149602,22.5027,0.036696,24.0285,0.000548,28.5936
15.492346,21.45128,17.1114,11.694133,17.7701,4.514566,18.8035,1.900852,19.7426,0.149127,22.5061,0.036548,24.0328,0.000544,28.6008
15.513684,21.447669,17.1115,11.688047,17.7706,4.509635,18.8046,1.897772,19.7444,0.148653,22.5096,0.036401,24.0372,0.000541,28.608
15.535022,21.444036,17.1117,11.681954,17.7712,4.504707,18.8058,1.894697,19.7462,0.148181,22.513,0.036254,24.0416,0.000537,28.6152
15.556359,21.440381,17.1119,11.675854,17.7718,4.499783,18.807,1.891626,19.7479,0.147711,22.5165,0.036108,24.046,0.000533,28.6224
15.577697,21.436703,17.1121,11.669747,17.7723,4.494862,18.8082,1.888561,19.7497,0.147242,22.5199,0.035962,24.0504,0.00053,28.6296
15.599035,21.433003,17.1123,11.663634,17.7729,4.489944,18.8094,1.8855,19.7514,0.146775,22.5234,0.035818,24.0548,0.000526,28.6368
15.620373,21.429281,17.1125,11.657514,17.7735,4.485029,18.8106,1.882444,19.7532,0.14631,22.5268,0.035674,24.0591,0.000523,28.6439
15.641711,21.425536,17.1127,11.651388,17.7741,4.480118,18.8118,1.879393,19.755,0.145846,22.5303,0.03553,24.0635,0.000519,28.6511
15.663049,21.42177,17.1129,11.645255,17.7746,4.475211,18.813,1.876347,19.7567,0.145384,22.5337,0.035387,24.0679,0.000516,28.6583
15.684387,21.417982,17.1131,11.639115,17.7752,4.470306,18.8142,1.873305,19.7585,0.144923,22.5372,0.035245,24.0723,0.000513,28.6655
15.705725,21.414172,17.1132,11.63297,17.7758,4.465405,18.8153,1.870268,19.7602,0.144465,22.5406,0.035104,24.0766,0.000509,28.6726
15.727063,21.410341,17.1134,11.626818,17.7763,4.460508,18.8165,1.867237,19.762,0.144007,22.544,0.034963,24.081,0.000506,28.6798
15.748401,21.406488,17.1136,11.620659,17.7769,4.455614,18.8177,1.86421,19.7638,0.143552,22.5475,0.034822,24.0854,0.000503,28.687
15.769739,21.402613,17.1138,11.614495,17.7775,4.450723,18.8189,1.861187,19.7655,0.143098,22.5509,0.034683,24.0897,0.000499,28.6941
15.791076,21.398717,17.114,11.608324,17.7781,4.445836,18.8201,1.85817,19.7673,0.142645,22.5544,0.034544,24.0941,0.000496,28.7013
15.812414,21.3948,17.1142,11.602147,17.7787,4.440952,18.8213,1.855157,19.769,0.142194,22.5578,0.034405,24.0984,0.000493,28.7084
